"CWNS_ID","FACILITY_ID","STATE_CODE","NEED_REASON"
"48001012001",1182883,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48003073001",1183224,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48003073001",1183224,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48004044001",1183363,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48004044001",1183363,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48007465001",1184088,"TX","The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements."
"48000000103",3608783,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000104",3608872,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48000000104",3608872,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48007039076",1183846,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48007039076",1183846,"TX","The project(s) is to achieve or maintain compliance with a TMDL."
"48007039076",1183846,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000106",3608999,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48000000106",3608999,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000106",3608999,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48001111001",1182915,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48004354017",3534356,"TX","The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements."
"48007826003",1184289,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48007826003",1184289,"TX","The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements."
"48007826003",1184289,"TX","The project(s) is to achieve or maintain compliance with a TMDL."
"48008028001",1184372,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48001057001",3515316,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48004217001",1183470,"TX","The project(s) is necessary to obtain compliance with a new permit requirement."
"48001125005",3515818,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48002028001",1183123,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48002028001",1183123,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48008138001",1184445,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48008138001",1184445,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48008058001",1227940,"TX","The project(s) is to achieve or maintain compliance with a TMDL."
"48001111001",1182915,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48001130001",1182933,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48007488001",1184098,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48007488001",1184098,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48004207001",1227852,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48004207001",1227852,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48006049001",1183712,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48006049001",1183712,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48002031001",1183125,"TX","The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements."
"48002031001",1183125,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48002031001",1183125,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48004104001",1183410,"TX","The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements."
"48004104001",1183410,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48006074001",1183728,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48006074001",1183728,"TX","The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements."
"48006074001",1183728,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48004094001",1227847,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48004094001",1227847,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48003006001",1183170,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48004323001",1183510,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48004323001",1183510,"TX","The project(s) is to achieve or maintain compliance with a TMDL."
"48004323001",1183510,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48004323001",1183510,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48007039007",1183825,"TX","The project(s) is to achieve or maintain compliance with a TMDL."
"48007039007",1183825,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48007039081",1183849,"TX","The project(s) is to achieve or maintain compliance with a TMDL."
"48007039081",1183849,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48002079002",435410,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48001333002",436916,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48001148001",1182951,"TX","The project(s) is to achieve or maintain compliance with a TMDL."
"48001148001",1182951,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48001107003",412991,"TX","The project(s) is to achieve or maintain compliance with a TMDL."
"48001107003",412991,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48001417002",459628,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48004145001",1183454,"TX","The project(s) is to achieve or maintain compliance with a TMDL."
"48004145001",1183454,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48007039066",1183842,"TX","The project(s) is to achieve or maintain compliance with a TMDL."
"48007039066",1183842,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48003224001",1183290,"TX","The project(s) is to achieve or maintain compliance with a TMDL."
"48003224001",1183290,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000118",3609575,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48004052001",1183370,"TX","The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements."
"48004052001",1183370,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48007039067",2883822,"TX","The project(s) is to achieve or maintain compliance with a TMDL."
"48000000430",3613891,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000434",3613895,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000438",3613899,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000450",3613914,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000120",3609590,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48000000120",3609590,"TX","The project(s) is to achieve or maintain compliance with a TMDL."
"48000000120",3609590,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000120",3609590,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48001112001",1182916,"TX","The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements."
"48001112001",1182916,"TX","The project(s) is to achieve or maintain compliance with a TMDL."
"48001112001",1182916,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000250",3610939,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000250",3610939,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000252",3610944,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000252",3610944,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000253",3610945,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000253",3610945,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000255",3610947,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000255",3610947,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000256",3610948,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000256",3610948,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000257",3610949,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000257",3610949,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000446",3613910,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000527",3614091,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000528",3614092,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000535",3614100,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48004142001",1183452,"TX","The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements."
"48004142001",1183452,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000136",3610484,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000136",3610484,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000190",3610837,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000190",3610837,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000205",3610852,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000205",3610852,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000225",3610872,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000225",3610872,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000418",3613135,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000436",3613897,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000437",3613898,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48001549001",430568,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48001097001",3542800,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000428",3613888,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000429",3613890,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000432",3613893,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000443",3613905,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000105001",1182799,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000522",3614083,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000523",3614084,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48007048001",1183866,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48007048001",1183866,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000003003",1182786,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000003003",1182786,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000476",3613960,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48004122011",3514356,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000468",3613950,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000470",3613952,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000471",3613954,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000480",3613964,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000537",3614125,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000460",3613941,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000463",3613945,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000490",3614050,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000493",3614053,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000503",3614064,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000504",3614065,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000505",3614066,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000525",3614086,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000425",3613876,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000003001",1227737,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000454",3613934,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000459",3613940,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000464",3613946,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000466",3613948,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000469",3613951,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000479",3613963,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000444",3613907,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000483",3613967,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000496",3614056,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000499",3614060,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48001151005",432052,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000506",3614067,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000507",3614068,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000509",3614070,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000512",3614073,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000513",3614074,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000515",3614076,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000518",3614079,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000521",3614082,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48007180001",1183984,"TX","The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements."
"48007180001",1183984,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48001216002",1182996,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48001102001",1182905,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48001097700",3542462,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000526",3614090,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000530",3614095,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000421",3613307,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000533",3614098,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000534",3614099,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000431",3613892,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000423",3613866,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000442",3613904,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000475",3613959,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48002036003",3340002,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000465",3613947,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000473",3613957,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000478",3613962,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000481",3613965,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000897001",3543159,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48007410001",1184064,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48007410001",1184064,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48003058001",1183216,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000435",3613896,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000439",3613900,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000472",3613955,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000500",3614061,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000502",3614063,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000517",3614078,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000445",3613909,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000451",3613916,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000484",3614043,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000494",3614054,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000519",3614080,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000453",3613932,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000457",3613937,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000449",3613913,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48003040004",405776,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000231",3610878,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000244",3610927,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48007815001",1184284,"TX","The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements."
"48007815001",1184284,"TX","The project(s) is to achieve or maintain compliance with a TMDL."
"48007815001",1184284,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48004354501",3507298,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48004354501",3507298,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48071241001",3150676,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48004076001",1183387,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48004076001",1183387,"TX","The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements."
"48001131004",3540036,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48001131004",3540036,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000163",3610517,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000342",3611066,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000342",3611066,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000343",3611067,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000343",3611067,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000351",3611076,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000351",3611076,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000352",3611077,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000352",3611077,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000356",3611096,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000356",3611096,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000117",3609574,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48000000117",3609574,"TX","The project(s) is to achieve or maintain compliance with a TMDL."
"48000000117",3609574,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48005081001",1183631,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48005081001",1183631,"TX","The project(s) is to achieve or maintain compliance with a TMDL."
"48005081001",1183631,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000324",3611028,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000324",3611028,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000325",3611029,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000325",3611029,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000355",3611095,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000355",3611095,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000361",3611102,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000361",3611102,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000367",3611113,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000367",3611113,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000370",3611117,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000370",3611117,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000143",3610491,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000146",3610494,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000146",3610494,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000151",3610499,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000151",3610499,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48007646001",1184193,"TX","The project(s) is to achieve or maintain compliance with a TMDL."
"48007646001",1184193,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000339",3611063,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000339",3611063,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000340",3611064,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000340",3611064,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000346",3611070,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000346",3611070,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000347",3611071,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000347",3611071,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000354",3611094,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000354",3611094,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000358",3611099,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000358",3611099,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000365",3611108,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000365",3611108,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000369",3611116,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000369",3611116,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000374",3611121,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000374",3611121,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000380",3611132,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000212",3610859,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000214",3610861,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000214",3610861,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000226",3610873,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000226",3610873,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000204",3610851,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000204",3610851,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000206",3610853,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000206",3610853,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000209",3610856,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000209",3610856,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000227",3610874,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000227",3610874,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000238",3610921,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000238",3610921,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000270",3610968,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48003070001",1227812,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48005078001",1183627,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48005078001",1183627,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000309",3611011,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000309",3611011,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000312",3611014,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000312",3611014,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000313",3611015,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000313",3611015,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000314",3611016,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000314",3611016,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000380",3611132,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48003085001",1227818,"TX","The project(s) is required to maintain compliance with a NPDES permit."
"48003085001",1227818,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48003085001",1227818,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000228",3610875,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000161",3610512,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000161",3610512,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000233",3610916,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000233",3610916,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000239",3610922,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000239",3610922,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000242",3610925,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000242",3610925,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000248",3610931,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000248",3610931,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000142",3610490,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000150",3610498,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000150",3610498,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
"48000000171",3610608,"TX","The project(s) is to increase capacity or improve treatment in advance of anticipated new permit requirements."
"48000000125",3609650,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000398",3611154,"TX","The project(s) will prevent unregulated water quality or human health impacts."
"48000000398",3611154,"TX","The project(s) improves water efficiency, improves energy efficiency, improves water conservation, addresses climate change, or improves resiliency."
